txn_id,player_id,txn_ts,txn_type,amount
16842,6693,2025-03-28 19:11:17,withdrawal,17.52
16843,6693,2025-06-17 21:53:17,deposit,53.62
16844,6694,2024-11-04 00:12:58,entry_fee,2.0
16845,6694,2024-12-15 04:51:58,entry_fee,5.0
16846,6694,2024-12-08 18:04:58,deposit,21.79
16847,6694,2025-02-05 06:51:58,entry_fee,10.0
16848,6695,2025-01-08 07:31:00,deposit,64.42
16849,6695,2025-02-24 15:48:00,deposit,32.71
16850,6695,2025-03-04 09:01:00,entry_fee,2.0
16851,6696,2025-03-24 20:34:39,reward,48.83
16852,6697,2025-05-03 15:06:49,entry_fee,5.0
16853,6698,2025-02-10 09:38:12,deposit,29.65
16854,6698,2024-11-24 12:52:12,deposit,5.83
16855,6698,2024-12-02 06:04:12,entry_fee,5.0
16856,6699,2025-03-10 04:20:10,deposit,23.04
16857,6699,2024-12-29 23:15:10,entry_fee,10.0
16858,6699,2024-12-25 13:51:10,reward,15.38
16859,6699,2024-12-31 09:11:10,entry_fee,5.0
16860,6700,2025-01-11 12:20:46,reward,22.22
16861,6700,2024-12-02 02:43:46,entry_fee,10.0
16862,6700,2025-01-09 18:13:46,deposit,52.94
16863,6701,2025-01-19 21:55:44,deposit,41.0
16864,6701,2025-04-10 09:42:44,reward,14.55
16865,6702,2025-05-03 12:45:11,entry_fee,20.0
16866,6703,2025-01-01 16:26:32,entry_fee,20.0
16867,6703,2025-04-26 07:41:32,entry_fee,20.0
16868,6703,2024-12-13 17:22:32,reward,8.9
16869,6703,2025-04-01 07:23:32,deposit,67.78
16870,6705,2024-12-29 04:38:24,entry_fee,2.0
16871,6705,2025-02-17 09:36:24,entry_fee,5.0
16872,6705,2025-02-01 06:39:24,deposit,79.44
16873,6705,2025-04-13 04:15:24,reward,43.51
16874,6706,2025-04-21 11:31:57,withdrawal,86.72
16875,6706,2025-03-24 15:16:57,deposit,58.75
16876,6706,2025-03-20 02:27:57,deposit,21.18
16877,6708,2025-04-30 18:03:01,entry_fee,10.0
16878,6708,2025-01-28 22:21:01,entry_fee,1.0
16879,6708,2025-04-16 10:42:01,deposit,59.16
16880,6708,2025-03-16 20:25:01,entry_fee,10.0
16881,6709,2025-04-08 22:10:54,deposit,55.14
16882,6709,2025-02-10 03:44:54,withdrawal,62.57
16883,6709,2025-01-02 03:28:54,withdrawal,95.62
16884,6709,2025-05-02 04:01:54,entry_fee,5.0
16885,6710,2025-03-26 21:46:37,deposit,46.95
16886,6710,2025-02-07 19:12:37,deposit,33.22
16887,6710,2025-02-13 15:42:37,entry_fee,2.0
16888,6710,2025-05-04 08:28:37,entry_fee,20.0
16889,6711,2024-12-06 22:58:26,reward,36.71
16890,6711,2024-12-21 06:54:26,deposit,30.73
16891,6712,2025-05-25 04:22:43,entry_fee,20.0
16892,6712,2025-04-27 06:37:43,deposit,69.07
16893,6712,2025-01-27 11:59:43,withdrawal,10.97
16894,6712,2025-04-01 22:32:43,deposit,36.97
16895,6712,2025-01-05 02:57:43,deposit,69.92
16896,6713,2025-06-13 09:56:52,deposit,90.2
16897,6714,2025-02-21 04:40:07,entry_fee,1.0
16898,6714,2025-01-30 19:51:07,deposit,77.41
16899,6716,2025-03-14 19:37:56,entry_fee,2.0
16900,6716,2025-02-23 02:52:56,reward,48.98
16901,6716,2025-03-15 09:18:56,deposit,92.74
16902,6716,2025-04-12 04:07:56,deposit,79.69
16903,6717,2025-04-22 22:10:05,reward,25.81
16904,6717,2024-11-28 05:30:05,entry_fee,2.0
16905,6717,2025-01-22 16:33:05,entry_fee,1.0
16906,6717,2025-01-30 00:45:05,deposit,47.39
16907,6718,2025-01-25 11:20:46,entry_fee,20.0
16908,6718,2025-02-19 02:45:46,entry_fee,1.0
16909,6718,2025-03-27 06:19:46,deposit,29.04
16910,6718,2025-01-21 05:53:46,entry_fee,2.0
16911,6718,2025-03-07 07:08:46,deposit,97.51
16912,6720,2025-04-20 00:02:30,entry_fee,1.0
16913,6721,2025-03-06 14:03:01,entry_fee,10.0
16914,6721,2025-02-13 16:18:01,entry_fee,20.0
16915,6721,2025-02-20 21:41:01,deposit,92.68
16916,6721,2024-11-13 00:36:01,deposit,11.91
16917,6721,2024-11-25 11:40:01,entry_fee,5.0
16918,6722,2025-04-07 05:58:16,reward,34.17
16919,6723,2025-03-25 18:07:51,withdrawal,93.48
16920,6723,2025-02-06 08:21:51,deposit,39.38
16921,6724,2025-01-07 22:11:51,deposit,67.28
16922,6724,2025-02-22 21:57:51,deposit,19.49
16923,6724,2025-03-08 21:51:51,deposit,60.98
16924,6724,2025-03-09 04:11:51,withdrawal,6.65
16925,6724,2025-02-25 15:32:51,reward,18.3
16926,6725,2025-02-10 03:16:40,withdrawal,71.95
16927,6725,2025-03-28 06:47:40,deposit,77.12
16928,6727,2025-04-21 08:06:08,deposit,11.45
16929,6727,2025-03-13 11:46:08,entry_fee,5.0
16930,6727,2025-01-21 10:03:08,entry_fee,10.0
16931,6728,2025-02-23 02:25:42,entry_fee,5.0
16932,6728,2025-02-28 10:37:42,withdrawal,56.46
16933,6728,2025-02-20 14:53:42,deposit,71.78
16934,6729,2025-01-16 04:02:11,withdrawal,10.96
16935,6729,2025-01-17 07:37:11,entry_fee,10.0
16936,6729,2025-02-28 13:49:11,reward,19.0
16937,6730,2025-03-08 03:42:03,deposit,60.98
16938,6731,2025-01-04 00:12:43,reward,48.4
16939,6732,2025-04-16 05:35:07,reward,23.11
16940,6735,2025-03-20 17:13:41,deposit,42.3
16941,6735,2025-03-10 08:29:41,entry_fee,20.0
16942,6735,2025-04-29 15:30:41,deposit,18.86
16943,6735,2025-04-07 18:13:41,deposit,15.12
16944,6735,2025-04-29 00:40:41,deposit,83.08
16945,6736,2025-02-20 06:41:29,deposit,60.7
16946,6736,2025-02-17 11:03:29,deposit,5.92
16947,6736,2024-11-19 02:59:29,deposit,32.79
16948,6737,2025-02-11 10:45:39,deposit,53.78
16949,6737,2025-02-01 12:18:39,entry_fee,1.0
16950,6737,2025-02-10 13:31:39,deposit,71.14
16951,6737,2025-03-30 17:48:39,deposit,37.9
16952,6739,2025-02-26 03:56:51,deposit,10.45
16953,6739,2025-01-17 22:16:51,reward,6.67
16954,6739,2025-01-16 04:04:51,deposit,89.76
16955,6739,2025-02-14 05:23:51,entry_fee,1.0
16956,6739,2025-01-04 00:08:51,deposit,24.98
16957,6740,2025-04-06 20:20:51,deposit,40.39
16958,6740,2025-01-21 09:53:51,deposit,78.45
16959,6740,2025-02-27 14:54:51,deposit,21.3
16960,6740,2025-01-31 15:13:51,deposit,46.46
16961,6740,2025-03-30 14:04:51,reward,34.39
16962,6743,2025-02-13 00:20:01,withdrawal,93.53
16963,6743,2025-01-16 11:12:01,deposit,22.2
16964,6743,2025-02-08 18:38:01,deposit,77.37
16965,6744,2025-02-17 15:33:02,withdrawal,25.12
16966,6745,2025-02-28 01:57:27,withdrawal,82.01
16967,6745,2025-02-02 20:11:27,entry_fee,1.0
16968,6745,2025-03-31 13:20:27,entry_fee,5.0
16969,6745,2025-01-01 23:53:27,entry_fee,10.0
16970,6745,2025-01-14 22:45:27,deposit,59.99
16971,6746,2024-11-16 08:24:20,entry_fee,2.0
16972,6746,2025-01-20 14:44:20,reward,15.9
16973,6747,2025-02-16 14:58:58,withdrawal,96.35
16974,6747,2025-02-28 23:46:58,reward,7.78
16975,6747,2025-03-04 13:50:58,entry_fee,20.0
16976,6747,2025-05-09 05:11:58,entry_fee,10.0
16977,6747,2025-03-04 20:06:58,deposit,66.09
16978,6748,2025-04-14 00:04:36,entry_fee,1.0
16979,6748,2025-05-16 23:08:36,deposit,35.76
16980,6748,2025-02-01 18:42:36,deposit,52.32
16981,6748,2025-05-02 02:08:36,entry_fee,20.0
16982,6751,2025-01-16 15:08:23,deposit,34.37
16983,6751,2025-03-31 13:55:23,entry_fee,20.0
16984,6751,2025-01-20 05:54:23,deposit,87.08
16985,6751,2025-04-18 12:58:23,reward,31.01
16986,6752,2025-03-18 02:55:18,deposit,29.57
16987,6752,2025-05-13 08:41:18,entry_fee,2.0
16988,6752,2025-03-09 07:11:18,entry_fee,5.0
16989,6752,2025-06-03 02:20:18,deposit,25.42
16990,6752,2025-04-26 06:03:18,deposit,58.18
16991,6753,2024-12-23 08:09:56,entry_fee,1.0
16992,6753,2024-12-19 21:30:56,entry_fee,1.0
16993,6753,2025-01-04 19:03:56,entry_fee,5.0
16994,6754,2025-02-13 14:00:55,entry_fee,1.0
16995,6754,2024-12-30 22:05:55,deposit,11.03
16996,6754,2024-12-31 04:56:55,entry_fee,10.0
16997,6755,2025-01-11 11:38:18,reward,43.0
16998,6755,2024-12-30 10:37:18,entry_fee,20.0
16999,6755,2024-12-26 08:19:18,entry_fee,10.0
17000,6757,2025-05-09 08:46:35,deposit,97.07
17001,6757,2024-12-23 20:31:35,entry_fee,20.0
17002,6757,2025-04-25 03:16:35,deposit,29.2
17003,6758,2025-04-26 23:14:55,deposit,55.94
17004,6758,2025-03-27 23:38:55,deposit,20.91
17005,6760,2025-04-19 09:55:19,deposit,96.94
17006,6760,2025-01-12 02:19:19,reward,47.2
17007,6760,2025-01-18 00:25:19,deposit,98.68
17008,6760,2025-03-23 22:43:19,reward,30.55
17009,6761,2025-01-27 08:49:35,entry_fee,1.0
17010,6761,2025-01-17 04:38:35,reward,48.99
17011,6761,2025-01-14 12:08:35,deposit,52.77
17012,6761,2025-05-04 13:07:35,reward,24.9
17013,6761,2025-04-21 15:06:35,withdrawal,5.25
17014,6762,2024-12-07 13:51:53,deposit,31.33
17015,6762,2025-04-15 15:16:53,reward,19.25
17016,6762,2024-12-07 14:14:53,entry_fee,10.0
17017,6764,2025-02-24 03:41:49,reward,23.78
17018,6764,2025-01-06 00:53:49,reward,4.63
17019,6764,2025-03-27 22:21:49,withdrawal,20.16
17020,6764,2025-04-15 00:38:49,entry_fee,10.0
17021,6764,2025-04-13 04:32:49,entry_fee,2.0
17022,6765,2025-02-12 13:06:39,deposit,35.3
17023,6765,2025-02-05 16:48:39,deposit,43.34
17024,6765,2025-03-16 04:49:39,deposit,51.54
17025,6765,2025-03-12 12:35:39,reward,8.89
17026,6765,2025-02-17 01:29:39,withdrawal,75.81
17027,6766,2025-04-21 15:57:05,entry_fee,20.0
17028,6766,2025-01-29 22:10:05,deposit,59.35
17029,6766,2025-05-02 05:57:05,deposit,27.9
17030,6766,2025-04-01 19:32:05,deposit,76.65
17031,6766,2025-01-30 17:55:05,deposit,59.36
17032,6767,2025-05-20 21:54:08,entry_fee,20.0
17033,6770,2024-12-15 14:21:12,entry_fee,10.0
17034,6771,2025-02-19 20:17:50,entry_fee,5.0
17035,6771,2025-04-10 21:59:50,entry_fee,20.0
17036,6771,2025-03-08 17:31:50,withdrawal,50.44
17037,6771,2025-02-16 14:11:50,reward,10.17
17038,6772,2025-02-12 20:38:01,deposit,47.87
17039,6772,2025-01-25 09:18:01,entry_fee,5.0
17040,6773,2025-06-17 02:22:24,withdrawal,79.41
17041,6773,2025-05-04 00:33:24,deposit,45.86
17042,6774,2025-04-10 08:29:07,entry_fee,20.0
17043,6774,2025-02-07 16:43:07,withdrawal,31.3
17044,6774,2024-12-05 20:00:07,entry_fee,10.0
17045,6774,2025-01-04 11:59:07,entry_fee,10.0
17046,6775,2025-03-14 12:35:29,deposit,5.91
17047,6775,2025-03-05 00:57:29,entry_fee,5.0
17048,6775,2025-03-31 21:09:29,deposit,21.15
17049,6775,2025-04-14 05:55:29,deposit,20.4
17050,6775,2024-12-12 22:18:29,deposit,13.23
17051,6776,2025-01-27 15:41:56,reward,12.32
17052,6776,2025-03-18 04:53:56,deposit,50.15
17053,6777,2025-01-05 19:02:05,withdrawal,51.21
17054,6778,2025-03-03 04:10:19,deposit,90.51
17055,6779,2025-01-02 01:38:23,entry_fee,5.0
17056,6782,2025-04-26 10:19:57,reward,36.26
17057,6782,2025-02-17 22:49:57,reward,8.63
17058,6782,2025-04-05 00:10:57,withdrawal,92.1
17059,6784,2025-03-26 07:52:57,entry_fee,5.0
17060,6784,2025-04-01 07:36:57,deposit,97.59
17061,6785,2025-01-27 07:15:19,reward,8.18
17062,6785,2025-02-22 20:26:19,reward,46.69
17063,6787,2025-03-26 00:52:11,entry_fee,1.0
17064,6787,2025-06-04 09:14:11,deposit,71.96
17065,6788,2025-01-05 03:08:40,deposit,83.73
17066,6788,2025-02-25 08:40:40,deposit,24.22
17067,6788,2025-03-14 23:10:40,deposit,6.72
17068,6788,2024-12-23 05:39:40,entry_fee,20.0
17069,6789,2025-03-11 21:24:14,entry_fee,2.0
17070,6790,2025-03-29 02:57:03,reward,47.61
17071,6790,2025-04-02 19:41:03,reward,25.2
17072,6790,2025-03-26 02:02:03,entry_fee,10.0
17073,6790,2025-01-23 22:42:03,entry_fee,20.0
17074,6791,2025-02-22 06:14:49,deposit,80.12
17075,6791,2025-04-14 01:45:49,reward,40.24
17076,6791,2024-12-17 10:40:49,reward,16.16
17077,6792,2025-04-09 10:21:07,deposit,12.28
17078,6792,2025-04-22 18:28:07,deposit,36.23
17079,6794,2024-12-24 20:43:08,deposit,86.96
17080,6794,2025-01-08 18:29:08,reward,26.5
17081,6794,2024-12-15 17:43:08,entry_fee,5.0
17082,6794,2024-12-19 14:15:08,deposit,14.85
17083,6794,2024-12-16 18:34:08,deposit,80.71
17084,6795,2025-02-01 23:09:37,deposit,63.25
17085,6795,2025-01-07 02:08:37,entry_fee,2.0
17086,6795,2025-01-22 03:13:37,deposit,69.86
17087,6795,2025-01-22 22:58:37,deposit,88.94
17088,6796,2025-02-26 16:34:45,deposit,66.21
17089,6796,2025-05-31 08:55:45,deposit,79.47
17090,6796,2025-04-22 07:12:45,deposit,29.89
17091,6796,2025-02-15 03:33:45,deposit,75.79
17092,6796,2025-04-27 06:17:45,reward,41.73
17093,6797,2024-12-20 09:27:58,deposit,23.11
17094,6800,2025-06-14 23:54:08,entry_fee,2.0
17095,6800,2025-05-06 13:24:08,deposit,96.67
17096,6801,2025-01-08 19:23:03,entry_fee,10.0
17097,6802,2025-03-05 14:42:55,deposit,82.97
17098,6802,2025-02-14 18:46:55,deposit,53.35
17099,6803,2025-03-21 15:11:50,withdrawal,79.1
17100,6804,2025-04-07 00:19:01,deposit,23.41
17101,6804,2025-04-24 12:29:01,reward,1.4
17102,6804,2025-04-17 01:45:01,deposit,42.93
17103,6804,2025-03-14 18:13:01,deposit,39.53
17104,6804,2025-05-01 21:49:01,deposit,24.86
17105,6805,2025-01-04 08:16:07,entry_fee,10.0
17106,6805,2025-01-09 22:13:07,entry_fee,5.0
17107,6805,2025-04-02 18:14:07,reward,27.97
17108,6805,2025-01-16 00:59:07,deposit,80.95
17109,6805,2025-02-11 20:10:07,reward,38.61
17110,6806,2025-02-24 20:35:23,entry_fee,5.0
17111,6806,2025-03-01 20:46:23,entry_fee,20.0
17112,6806,2025-04-20 08:46:23,entry_fee,5.0
17113,6806,2025-01-28 23:11:23,deposit,32.05
17114,6807,2024-12-24 03:59:37,entry_fee,10.0
17115,6807,2025-03-08 14:55:37,withdrawal,59.98
17116,6807,2025-01-26 17:41:37,deposit,43.35
17117,6807,2025-02-06 16:33:37,deposit,38.51
17118,6808,2025-02-09 18:19:09,reward,44.69
17119,6808,2024-12-25 13:38:09,reward,16.92
17120,6808,2025-04-16 00:28:09,deposit,35.19
17121,6808,2024-11-24 10:36:09,entry_fee,2.0
17122,6808,2025-01-01 00:44:09,deposit,37.45
17123,6809,2025-05-27 08:07:56,deposit,11.66
17124,6809,2025-04-06 14:52:56,entry_fee,1.0
17125,6809,2025-02-25 12:47:56,entry_fee,1.0
17126,6809,2025-03-24 17:22:56,entry_fee,20.0
17127,6809,2025-05-03 05:45:56,deposit,42.33
17128,6810,2025-05-15 07:19:01,entry_fee,2.0
17129,6810,2025-01-22 00:48:01,entry_fee,10.0
17130,6810,2025-02-06 04:12:01,entry_fee,20.0
17131,6810,2025-01-31 06:26:01,entry_fee,5.0
17132,6811,2025-02-05 17:22:17,reward,30.56
17133,6811,2025-04-20 19:43:17,deposit,19.13
17134,6811,2025-01-21 20:31:17,reward,44.15
17135,6811,2025-05-20 03:35:17,deposit,15.83
17136,6811,2025-02-28 11:10:17,deposit,21.56
17137,6813,2025-02-13 09:51:52,deposit,56.17
17138,6813,2025-02-17 12:40:52,withdrawal,61.26
17139,6816,2025-02-15 18:57:22,entry_fee,5.0
17140,6816,2025-01-08 05:02:22,entry_fee,5.0
17141,6816,2025-01-19 20:12:22,deposit,30.62
17142,6816,2024-11-17 00:28:22,reward,26.07
17143,6816,2024-12-11 05:28:22,reward,14.13
17144,6817,2025-01-04 04:37:53,deposit,88.62
17145,6817,2024-12-22 06:34:53,deposit,42.31
17146,6817,2025-03-19 02:44:53,entry_fee,5.0
17147,6817,2025-01-11 15:12:53,deposit,33.9
17148,6818,2025-03-14 02:32:06,entry_fee,2.0
17149,6818,2025-03-29 15:31:06,entry_fee,5.0
17150,6818,2025-04-06 12:52:06,withdrawal,25.14
17151,6820,2024-11-21 06:12:12,entry_fee,10.0
17152,6822,2025-01-29 19:56:07,entry_fee,10.0
17153,6822,2025-03-22 23:55:07,withdrawal,70.2
17154,6822,2025-04-21 00:38:07,withdrawal,64.64
17155,6822,2025-01-02 23:43:07,entry_fee,2.0
17156,6823,2025-05-03 16:40:59,entry_fee,10.0
17157,6823,2025-02-08 07:14:59,deposit,18.72
17158,6823,2025-05-06 17:38:59,reward,48.06
17159,6824,2025-01-23 14:28:49,deposit,73.11
17160,6825,2025-04-07 04:32:13,entry_fee,1.0
17161,6825,2025-02-23 16:14:13,deposit,17.38
17162,6826,2025-05-18 23:10:56,deposit,7.77
17163,6826,2025-04-01 17:44:56,deposit,10.31
17164,6826,2025-01-13 16:25:56,withdrawal,97.27
17165,6826,2025-02-06 00:20:56,entry_fee,20.0
17166,6826,2025-03-17 17:26:56,deposit,97.95
17167,6828,2025-05-09 22:44:31,entry_fee,10.0
17168,6828,2025-02-26 03:37:31,deposit,5.68
17169,6828,2025-04-05 18:53:31,deposit,48.35
17170,6829,2025-05-31 21:19:52,deposit,47.9
17171,6829,2025-05-26 00:07:52,reward,17.96
17172,6829,2025-03-22 15:16:52,entry_fee,2.0
17173,6829,2025-02-12 17:33:52,entry_fee,10.0
17174,6829,2025-04-17 11:32:52,entry_fee,2.0
17175,6830,2024-12-21 19:29:58,entry_fee,1.0
17176,6830,2025-01-22 05:26:58,deposit,34.81
17177,6830,2025-03-01 17:22:58,deposit,37.49
17178,6830,2025-01-06 07:55:58,withdrawal,27.98
17179,6830,2025-04-01 01:03:58,entry_fee,20.0
17180,6831,2025-03-15 19:02:59,reward,4.67
17181,6831,2025-01-24 15:20:59,deposit,77.46
17182,6831,2025-01-14 16:44:59,deposit,53.93
17183,6831,2024-11-20 07:16:59,deposit,82.86
17184,6832,2025-06-09 10:56:10,deposit,5.54
17185,6832,2025-03-01 04:28:10,entry_fee,2.0
17186,6832,2025-02-07 19:45:10,entry_fee,10.0
17187,6832,2025-04-29 15:52:10,deposit,90.94
17188,6832,2025-06-13 15:05:10,withdrawal,82.44
17189,6833,2025-01-31 15:09:40,entry_fee,20.0
17190,6833,2024-11-28 00:26:40,withdrawal,83.03
17191,6834,2025-04-30 03:39:59,reward,4.57
17192,6834,2025-04-23 00:02:59,deposit,53.65
17193,6834,2025-04-01 22:25:59,entry_fee,1.0
17194,6834,2025-04-26 08:47:59,deposit,56.83
17195,6834,2025-03-14 04:17:59,reward,42.43
17196,6836,2025-03-12 17:44:56,reward,25.66
17197,6837,2025-01-31 08:32:20,deposit,12.16
17198,6837,2025-03-22 10:11:20,deposit,30.39
17199,6837,2025-03-03 01:18:20,deposit,94.28
17200,6837,2025-01-21 07:55:20,withdrawal,83.14
17201,6837,2025-03-11 08:51:20,entry_fee,5.0
17202,6838,2025-05-05 02:04:53,entry_fee,10.0
17203,6838,2025-03-04 21:15:53,deposit,81.72
17204,6839,2024-11-12 16:07:36,deposit,60.4
17205,6839,2025-02-16 18:25:36,entry_fee,2.0
17206,6839,2024-12-05 21:10:36,reward,15.06
17207,6841,2025-01-28 20:31:59,entry_fee,20.0
17208,6841,2025-03-02 17:42:59,withdrawal,69.47
17209,6841,2025-03-19 13:44:59,deposit,93.15
17210,6841,2025-04-21 16:15:59,deposit,47.7
17211,6841,2025-02-13 02:57:59,entry_fee,10.0
17212,6842,2025-04-13 06:13:10,reward,19.02
17213,6842,2025-03-04 15:46:10,entry_fee,2.0
17214,6842,2025-01-30 10:20:10,deposit,80.0
17215,6842,2025-04-07 23:57:10,deposit,21.83
17216,6844,2025-05-05 04:02:55,entry_fee,20.0
17217,6844,2025-05-06 10:52:55,reward,36.21
17218,6844,2025-04-29 09:49:55,deposit,15.32
17219,6844,2025-03-07 16:53:55,deposit,19.72
17220,6846,2024-12-12 22:07:34,entry_fee,2.0
17221,6848,2025-06-06 19:11:59,deposit,7.49
17222,6848,2025-05-18 10:27:59,entry_fee,20.0
17223,6849,2025-04-10 20:22:42,deposit,37.41
17224,6849,2025-03-17 16:34:42,deposit,54.47
17225,6849,2025-05-09 09:14:42,entry_fee,1.0
17226,6849,2025-04-22 09:20:42,withdrawal,18.84
17227,6850,2025-05-12 23:37:55,entry_fee,10.0
17228,6850,2025-05-16 08:03:55,deposit,22.66
17229,6851,2025-04-16 19:55:02,reward,23.77
17230,6853,2025-02-20 05:33:05,withdrawal,58.77
17231,6853,2025-01-06 10:55:05,entry_fee,20.0
17232,6854,2025-04-18 17:29:41,deposit,5.28
17233,6854,2025-03-04 21:15:41,entry_fee,5.0
17234,6854,2025-04-19 08:25:41,deposit,35.69
17235,6854,2025-01-21 04:43:41,deposit,63.64
17236,6854,2025-01-07 15:48:41,reward,47.95
17237,6855,2025-04-14 09:09:21,entry_fee,2.0
17238,6855,2025-01-28 06:58:21,deposit,9.15
17239,6855,2025-01-03 07:58:21,deposit,18.57
17240,6855,2025-02-23 20:29:21,withdrawal,74.75
17241,6856,2025-04-26 14:21:43,entry_fee,2.0
17242,6856,2025-03-13 02:48:43,deposit,13.54
17243,6856,2025-01-20 07:28:43,deposit,7.02
17244,6857,2025-02-28 20:29:50,deposit,95.81
17245,6858,2025-03-07 08:46:57,entry_fee,5.0
17246,6858,2025-02-18 01:07:57,withdrawal,11.53
17247,6858,2025-02-05 10:14:57,entry_fee,10.0
17248,6859,2025-04-02 22:36:39,reward,40.92
17249,6859,2025-02-28 06:23:39,withdrawal,62.19
17250,6859,2025-02-10 15:42:39,deposit,75.17
17251,6859,2025-02-01 03:39:39,deposit,33.07
17252,6859,2025-03-04 18:50:39,entry_fee,1.0
17253,6861,2025-04-19 12:43:24,deposit,79.71
17254,6862,2025-01-13 06:04:16,entry_fee,2.0
17255,6862,2025-02-07 19:02:16,deposit,24.8
17256,6863,2025-01-26 03:35:14,deposit,39.0
17257,6863,2024-12-11 00:58:14,entry_fee,2.0
17258,6863,2025-02-07 00:17:14,deposit,96.32
17259,6863,2024-12-23 15:54:14,deposit,51.03
17260,6864,2025-02-01 12:04:44,deposit,64.65
17261,6864,2025-02-04 19:35:44,entry_fee,10.0
17262,6864,2025-03-06 05:25:44,withdrawal,79.7
17263,6864,2025-03-21 01:17:44,reward,22.0
17264,6864,2025-02-22 15:35:44,reward,6.2
17265,6865,2025-02-15 22:23:13,reward,7.73
17266,6866,2025-03-12 00:49:03,deposit,8.98
17267,6866,2025-01-08 15:05:03,deposit,14.23
17268,6866,2025-02-14 23:54:03,reward,4.77
17269,6866,2025-01-09 06:37:03,deposit,26.54
17270,6866,2025-01-26 01:25:03,deposit,69.16
17271,6867,2025-04-07 12:18:11,entry_fee,5.0
17272,6867,2024-12-12 00:42:11,deposit,95.46
17273,6867,2025-03-01 08:21:11,entry_fee,1.0
17274,6867,2025-01-02 05:23:11,withdrawal,41.11
17275,6867,2025-04-19 03:15:11,deposit,13.58
17276,6868,2025-03-23 20:05:16,entry_fee,5.0
17277,6868,2025-04-14 15:20:16,deposit,18.33
17278,6868,2025-03-10 16:08:16,deposit,73.75
17279,6868,2025-04-02 04:19:16,deposit,91.2
17280,6869,2024-12-20 02:22:41,entry_fee,20.0
17281,6869,2025-04-14 23:43:41,entry_fee,1.0
17282,6870,2024-12-20 04:45:27,entry_fee,1.0
17283,6870,2025-02-22 03:18:27,entry_fee,5.0
17284,6870,2025-03-10 13:01:27,entry_fee,5.0
17285,6871,2025-04-16 15:49:27,reward,46.37
17286,6872,2024-12-31 11:14:12,entry_fee,10.0
17287,6872,2025-01-16 13:35:12,entry_fee,20.0
17288,6872,2025-05-13 09:03:12,withdrawal,25.08
17289,6872,2025-01-27 10:09:12,entry_fee,20.0
17290,6873,2025-01-05 22:20:25,entry_fee,5.0
17291,6873,2025-01-26 13:07:25,deposit,43.84
17292,6873,2025-03-29 22:00:25,deposit,75.8
17293,6873,2025-03-31 19:44:25,deposit,51.59
17294,6873,2025-02-09 21:29:25,entry_fee,10.0
17295,6874,2025-04-16 15:47:58,entry_fee,5.0
17296,6874,2025-01-29 02:30:58,deposit,34.9
17297,6874,2025-01-01 08:59:58,deposit,21.43
17298,6875,2025-03-27 23:11:42,deposit,75.18
17299,6875,2025-02-01 04:03:42,reward,15.28
17300,6875,2025-02-04 02:16:42,deposit,56.3
17301,6875,2025-05-16 11:46:42,entry_fee,5.0
17302,6875,2025-01-28 00:21:42,entry_fee,5.0
17303,6876,2025-04-11 01:02:59,entry_fee,10.0
17304,6876,2025-04-03 04:03:59,deposit,69.83
17305,6876,2025-01-30 22:31:59,reward,35.3
17306,6878,2025-03-24 05:13:12,deposit,8.98
17307,6878,2025-01-01 11:45:12,reward,21.63
17308,6878,2024-11-28 23:03:12,deposit,53.04
17309,6879,2025-04-05 05:44:59,entry_fee,20.0
17310,6879,2025-05-02 23:33:59,entry_fee,10.0
17311,6879,2025-05-17 14:15:59,entry_fee,1.0
17312,6879,2025-05-27 12:28:59,entry_fee,10.0
17313,6879,2025-02-07 11:01:59,reward,2.28
17314,6880,2025-02-04 00:57:56,deposit,52.45
17315,6880,2025-01-16 22:13:56,deposit,93.94
17316,6880,2025-01-03 21:20:56,withdrawal,38.17
17317,6880,2025-04-20 17:47:56,withdrawal,32.02
17318,6880,2025-03-13 05:56:56,entry_fee,10.0
17319,6881,2025-01-31 19:06:06,entry_fee,10.0
17320,6881,2024-12-25 18:58:06,reward,16.99
17321,6882,2025-02-07 18:54:04,deposit,92.95
17322,6883,2025-01-14 03:34:32,entry_fee,2.0
17323,6883,2024-12-06 03:31:32,reward,42.13
17324,6883,2025-02-03 22:43:32,entry_fee,10.0
17325,6883,2025-02-14 12:26:32,deposit,92.73
17326,6883,2024-12-24 10:58:32,entry_fee,5.0
17327,6885,2024-12-26 18:26:53,deposit,35.47
17328,6885,2025-02-02 22:06:53,reward,21.52
17329,6885,2025-03-11 19:33:53,entry_fee,20.0
17330,6885,2025-03-04 19:03:53,deposit,86.43
17331,6885,2025-01-11 00:00:53,deposit,7.82
17332,6886,2025-04-06 09:47:53,deposit,16.38
17333,6886,2025-02-18 09:50:53,deposit,53.68
17334,6887,2025-04-10 05:31:23,entry_fee,20.0
17335,6887,2025-03-31 00:27:23,deposit,55.6
